SuperStore PRODUCTS,,,,,
,,,,,
Product ID,Product Name,Sub-Category,Furniture,Office Supplies,Technology
TEC-CO-10002812,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Accessories,,,x
TEC-CO-10002817,Maxell iVDR EX 500GB Cartridge,Accessories,,,x
TEC-CO-10002857,"Enermax Flash Drive, Programmable",Accessories,,,x
TEC-CO-10002872,"Memorex Flash Drive, USB",Accessories,,,x
TEC-CO-10002911,"Logitech Mouse, Programmable",Accessories,,,x
TEC-CO-10002916,"Logitech Numeric Keypad, Bluetooth",Accessories,,,x
TEC-CO-10002937,"SanDisk Numeric Keypad, USB",Accessories,,,x
TEC-CO-10002962,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Accessories,,,x
TEC-CO-10002981,"Logitech Flash Drive, USB",Accessories,,,x
TEC-CO-10002998,"Logitech Mouse, Erganomic",Accessories,,,x
TEC-CO-10003002,"Memorex Mouse, Erganomic",Accessories,,,x
TEC-CO-10003007,"Logitech Router, USB",Accessories,,,x
TEC-CO-10003017,"Memorex Keyboard, Erganomic",Accessories,,,x
TEC-CO-10003019,"Logitech Memory Card, Erganomic",Accessories,,,x
TEC-CO-10003048,Maxell 4.7GB DVD+RW 3/Pack,Accessories,,,x
TEC-CO-10003083,"Memorex Flash Drive, Bluetooth",Accessories,,,x
TEC-CO-10003087,"Belkin Keyboard, USB",Accessories,,,x
TEC-CO-10003102,"Logitech Mouse, Programmable",Accessories,,,x
TEC-CO-10003113,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Accessories,,,x
TEC-CO-10003124,"Memorex Router, Erganomic",Accessories,,,x
TEC-CO-10003135,"Memorex Flash Drive, USB",Accessories,,,x
TEC-CO-10003142,"SanDisk Mouse, Erganomic",Accessories,,,x
TEC-CO-10003158,"SanDisk Keyboard, Bluetooth",Accessories,,,x
TEC-CO-10003160,Logitech Illuminated Ultrathin Keyboard with Backlighting,Accessories,,,x
TEC-CO-10003166,"SanDisk Memory Card, Erganomic",Accessories,,,x
TEC-CO-10003204,"SanDisk Router, Programmable",Accessories,,,x
TEC-CO-10003212,"Logitech Memory Card, Programmable",Accessories,,,x
TEC-CO-10003217,V7 USB Numeric Keypad,Accessories,,,x
TEC-CO-10003226,"Maxell Pro 80 Minute CD-R, 10/Pack",Accessories,,,x
TEC-CO-10003228,Memorex Micro Travel Drive 32 GB,Accessories,,,x
TEC-CO-10003236,Imation 30456 USB Flash Drive 8GB,Accessories,,,x
TEC-CO-10003250,"Logitech Keyboard, Programmable",Accessories,,,x
TEC-CO-10003262,"Enermax Keyboard, Programmable",Accessories,,,x
TEC-CO-10003268,"Logitech Keyboard, Bluetooth",Accessories,,,x
TEC-CO-10003298,"Logitech Keyboard, Programmable",Accessories,,,x
TEC-CO-10003307,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Accessories,,,x
TEC-CO-10003318,"Enermax Mouse, Erganomic",Accessories,,,x
TEC-CO-10003342,"Belkin Mouse, Bluetooth",Accessories,,,x
TEC-CO-10003346,"Memorex Router, Bluetooth",Accessories,,,x
TEC-CO-10003349,"Memorex Mouse, Bluetooth",Accessories,,,x
TEC-CO-10003353,"Memorex Mouse, Erganomic",Accessories,,,x
TEC-CO-10003354,Plantronics Audio 995 Wireless Stereo Headset,Accessories,,,x
TEC-CO-10003362,"SanDisk Numeric Keypad, Erganomic",Accessories,,,x
TEC-CO-10003370,Kingston Digital DataTraveler 64GB USB 2.0,Accessories,,,x
TEC-CO-10003393,"Belkin Memory Card, Bluetooth",Accessories,,,x
TEC-CO-10003406,"Apple Office Telephone, with Caller ID",Phones,,,x
TEC-CO-10003410,"Apple Smart Phone, Full Size",Phones,,,x
TEC-CO-10003420,"Apple Audio Dock, VoIP",Phones,,,x
TEC-CO-10003448,"Apple Headset, with Caller ID",Phones,,,x
TEC-CO-10003471,"Apple Headset, VoIP",Phones,,,x
TEC-CO-10003474,"Apple Audio Dock, with Caller ID",Phones,,,x
TEC-CO-10003496,"Apple Speaker Phone, VoIP",Phones,,,x
TEC-CO-10003506,"Apple Headset, Cordless",Phones,,,x
TEC-CO-10003516,"Apple Headset, Full Size",Phones,,,x
TEC-CO-10003522,"Apple Office Telephone, Full Size",Phones,,,x
TEC-CO-10003523,"Apple Office Telephone, Cordless",Phones,,,x
TEC-CO-10003525,"Apple Signal Booster, Full Size",Phones,,,x
TEC-CO-10003534,"Apple Audio Dock, Full Size",Phones,,,x
TEC-CO-10003541,"Apple Smart Phone, Full Size",Phones,,,x
TEC-CO-10003561,"Apple Audio Dock, Cordless",Phones,,,x
TEC-CO-10003568,"Apple Signal Booster, with Caller ID",Phones,,,x
TEC-CO-10003570,"Apple Speaker Phone, Cordless",Phones,,,x
TEC-CO-10003574,"Apple Speaker Phone, Full Size",Phones,,,x
TEC-CO-10003587,"Apple Signal Booster, VoIP",Phones,,,x
TEC-CO-10003589,"Apple Signal Booster, Cordless",Phones,,,x
TEC-CO-10003597,"Apple Office Telephone, VoIP",Phones,,,x
TEC-CO-10003608,"Apple Smart Phone, Cordless",Phones,,,x
TEC-CO-10003622,"Apple Speaker Phone, with Caller ID",Phones,,,x
TEC-CO-10003633,"Belkin Numeric Keypad, Bluetooth",Accessories,,,x
TEC-CO-10003655,"Belkin Mouse, USB",Accessories,,,x
TEC-CO-10003678,"Belkin Mouse, Programmable",Accessories,,,x
TEC-CO-10003682,"Belkin Router, Erganomic",Accessories,,,x
TEC-CO-10003694,"Belkin Numeric Keypad, USB",Accessories,,,x
TEC-CO-10003702,"Belkin Router, Programmable",Accessories,,,x
TEC-CO-10003759,"Belkin Flash Drive, USB",Accessories,,,x
TEC-CO-10003763,"Belkin Memory Card, Bluetooth",Accessories,,,x
TEC-CO-10003777,"Belkin Flash Drive, Bluetooth",Accessories,,,x
TEC-CO-10003784,"Belkin Flash Drive, Programmable",Accessories,,,x
TEC-CO-10003800,"Belkin Memory Card, USB",Accessories,,,x
TEC-CO-10003807,"Belkin Keyboard, Bluetooth",Accessories,,,x
TEC-CO-10003813,"Belkin Router, Bluetooth",Accessories,,,x
TEC-CO-10003819,"Belkin Mouse, Bluetooth",Accessories,,,x
TEC-CO-10003901,"Belkin Memory Card, Erganomic",Accessories,,,x
TEC-CO-10003917,"Belkin Keyboard, Erganomic",Accessories,,,x
TEC-CO-10003924,"Belkin Keyboard, USB",Accessories,,,x
TEC-CO-10003931,"Belkin Memory Card, Programmable",Accessories,,,x
TEC-CO-10003951,"Belkin Mouse, Erganomic",Accessories,,,x
TEC-CO-10003964,"Belkin Router, USB",Accessories,,,x
TEC-CO-10003965,"Belkin Flash Drive, Erganomic",Accessories,,,x
TEC-CO-10003982,"Belkin Numeric Keypad, Bluetooth",Accessories,,,x
TEC-CO-10003992,"Belkin Numeric Keypad, Erganomic",Accessories,,,x
TEC-CO-10004005,"Brother Copy Machine, High-Speed",Copiers,,,x
TEC-CO-10004027,"Brother Ink, Laser",Copiers,,,x
TEC-CO-10004034,"Brother Fax and Copier, Laser",Copiers,,,x
TEC-CO-10004042,"Brother Copy Machine, Color",Copiers,,,x
TEC-CO-10004045,"Brother Fax and Copier, Color",Copiers,,,x
TEC-CO-10004078,"Brother Personal Copier, High-Speed",Copiers,,,x
TEC-CO-10004081,"Brother Fax Machine, Digital",Copiers,,,x
TEC-CO-10004089,"Brother Personal Copier, Laser",Copiers,,,x
TEC-CO-10004099,"Brother Wireless Fax, Digital",Copiers,,,x
TEC-CO-10004115,"Brother Fax and Copier, Digital",Copiers,,,x
TEC-CO-10004125,"Brother Wireless Fax, High-Speed",Copiers,,,x
TEC-CO-10004128,"Brother Ink, Color",Copiers,,,x
TEC-CO-10004138,"Brother Ink, Digital",Copiers,,,x
TEC-CO-10004143,"Brother Copy Machine, Laser",Copiers,,,x
TEC-CO-10004147,"Brother Copy Machine, Color",Copiers,,,x
TEC-CO-10004152,"Brother Fax and Copier, High-Speed",Copiers,,,x
TEC-CO-10004154,"Brother Ink, High-Speed",Copiers,,,x
TEC-CO-10004169,"Brother Fax Machine, Laser",Copiers,,,x
TEC-CO-10004170,"Brother Personal Copier, Color",Copiers,,,x
TEC-CO-10004171,"Brother Wireless Fax, Laser",Copiers,,,x
TEC-CO-10004182,"Brother Wireless Fax, Color",Copiers,,,x
TEC-CO-10004185,"Brother Fax Machine, Color",Copiers,,,x
TEC-CO-10004191,"Brother Fax Machine, High-Speed",Copiers,,,x
TEC-CO-10004202,"Canon Fax Machine, Laser",Copiers,,,x
TEC-CO-10004234,"Canon Fax Machine, Color",Copiers,,,x
TEC-CO-10004252,"Canon Wireless Fax, High-Speed",Copiers,,,x
TEC-CO-10004263,"Canon Fax and Copier, High-Speed",Copiers,,,x
TEC-CO-10004267,"Canon Personal Copier, High-Speed",Copiers,,,x
TEC-CO-10004306,"Canon Wireless Fax, Laser",Copiers,,,x
TEC-CO-10004325,"Canon Personal Copier, Laser",Copiers,,,x
TEC-CO-10004343,"Canon Copy Machine, Digital",Copiers,,,x
TEC-CO-10004365,"Canon Fax Machine, High-Speed",Copiers,,,x
TEC-CO-10004367,"Canon Ink, High-Speed",Copiers,,,x
TEC-CO-10004377,"Canon Ink, Color",Copiers,,,x
TEC-CO-10004394,"Canon Fax Machine, Digital",Copiers,,,x
TEC-CO-10004398,"Canon Personal Copier, Digital",Copiers,,,x
TEC-CO-10004404,"Canon Ink, Digital",Copiers,,,x
TEC-CO-10004406,"Canon Copy Machine, High-Speed",Copiers,,,x
TEC-CO-10004409,"Canon Copy Machine, Color",Copiers,,,x
TEC-CO-10004468,"Canon Personal Copier, Color",Copiers,,,x
TEC-CO-10004481,"Canon Fax and Copier, Color",Copiers,,,x
TEC-CO-10004507,"Canon Wireless Fax, Digital",Copiers,,,x
TEC-CO-10004521,"Canon Ink, Laser",Copiers,,,x
TEC-CO-10004535,"Canon Fax and Copier, Laser",Copiers,,,x
TEC-CO-10004558,"Canon Fax and Copier, Digital",Copiers,,,x
TEC-CO-10004563,"Canon Wireless Fax, Color",Copiers,,,x
TEC-CO-10004567,"Canon Copy Machine, Laser",Copiers,,,x
TEC-CO-10004570,"Cisco Signal Booster, Cordless",Phones,,,x
TEC-CO-10004589,"Cisco Speaker Phone, with Caller ID",Phones,,,x
TEC-CO-10004605,"Cisco Smart Phone, Full Size",Phones,,,x
TEC-CO-10004649,"Cisco Audio Dock, Full Size",Phones,,,x
TEC-CO-10004662,"Cisco Speaker Phone, VoIP",Phones,,,x
TEC-CO-10004664,"Cisco Signal Booster, VoIP",Phones,,,x
TEC-CO-10004689,"Cisco Smart Phone, with Caller ID",Phones,,,x
TEC-CO-10004690,"Cisco Office Telephone, Cordless",Phones,,,x
TEC-CO-10004701,"Cisco Office Telephone, with Caller ID",Phones,,,x
TEC-CO-10004722,"Cisco Audio Dock, VoIP",Phones,,,x
TEC-CO-10004756,"Cisco Audio Dock, Cordless",Phones,,,x
TEC-CO-10004813,"Cisco Smart Phone, Cordless",Phones,,,x
TEC-CO-10004831,"Cisco Smart Phone, Full Size",Phones,,,x
TEC-CO-10004897,"Cisco Headset, Full Size",Phones,,,x
TEC-CO-10004901,"Cisco Speaker Phone, Full Size",Phones,,,x
TEC-CO-10004904,"Cisco Audio Dock, with Caller ID",Phones,,,x
TEC-CO-10004928,"Cisco Headset, Cordless",Phones,,,x
TEC-CO-10004929,"Cisco Speaker Phone, Cordless",Phones,,,x
TEC-CO-10004961,"Cisco Signal Booster, with Caller ID",Phones,,,x
TEC-CO-10004976,"Cisco Office Telephone, VoIP",Phones,,,x
TEC-CO-10004981,"Cisco Headset, VoIP",Phones,,,x
TEC-CO-10004985,"Cisco Signal Booster, Full Size",Phones,,,x
TEC-CO-10004997,"Cisco Headset, with Caller ID",Phones,,,x
TEC-CO-10004998,"Cisco Office Telephone, Full Size",Phones,,,x
TEC-ENE-10000154,"HP Personal Copier, High-Speed",Copiers,,,x
TEC-ENE-10000235,"Brother Fax Machine, Laser",Copiers,,,x
TEC-ENE-10000690,"Brother Fax Machine, Laser",Copiers,,,x
TEC-ENE-10000817,"Sharp Wireless Fax, Color",Copiers,,,x
TEC-ENE-10000895,"Hewlett Copy Machine, High-Speed",Copiers,,,x
TEC-ENE-10000995,"Canon Fax and Copier, Digital",Copiers,,,x
TEC-ENE-10001355,"HP Fax Machine, Color",Copiers,,,x
TEC-ENE-10001466,"Brother Fax and Copier, Color",Copiers,,,x
TEC-ENE-10001541,"HP Wireless Fax, High-Speed",Copiers,,,x
TEC-ENE-10002254,"Canon Wireless Fax, Color",Copiers,,,x
TEC-ENE-10002686,"Hewlett Ink, Digital",Copiers,,,x
TEC-ENE-10002744,"Hewlett Ink, Laser",Copiers,,,x
TEC-ENE-10003090,"Brother Wireless Fax, Color",Copiers,,,x
TEC-ENE-10003125,"Sharp Fax and Copier, Color",Copiers,,,x
TEC-ENE-10003801,"Hewlett Personal Copier, Laser",Copiers,,,x
TEC-ENE-10003873,"Canon Fax and Copier, Digital",Copiers,,,x
TEC-ENE-10004052,"Hewlett Ink, Color",Copiers,,,x
TEC-ENE-10004192,"Brother Ink, Laser",Copiers,,,x
TEC-ENE-10004236,"Hewlett Fax Machine, Digital",Copiers,,,x
TEC-ENE-10004509,"Canon Copy Machine, Color",Copiers,,,x
TEC-ENE-10004520,"HP Ink, Laser",Copiers,,,x
TEC-ENE-10004627,"Hewlett Fax Machine, High-Speed",Copiers,,,x
TEC-ENE-10004728,"Hewlett Personal Copier, High-Speed",Copiers,,,x
TEC-ENE-10005000,"Canon Fax and Copier, Digital",Copiers,,,x
TEC-EPS-10000053,"Hewlett Fax and Copier, High-Speed",Copiers,,,x
TEC-EPS-10000689,"Hewlett Copy Machine, Color",Copiers,,,x
TEC-EPS-10000774,"Brother Ink, High-Speed",Copiers,,,x
TEC-EPS-10001129,"Hewlett Fax Machine, Color",Copiers,,,x
TEC-EPS-10001323,"Canon Fax Machine, Color",Copiers,,,x
TEC-EPS-10001341,"Hewlett Fax Machine, Laser",Copiers,,,x
TEC-EPS-10001473,"Canon Fax Machine, Digital",Copiers,,,x
TEC-EPS-10001644,"HP Copy Machine, Color",Copiers,,,x
TEC-EPS-10001651,"Brother Ink, Color",Copiers,,,x
TEC-EPS-10002212,"Brother Personal Copier, Digital",Copiers,,,x
TEC-EPS-10002523,"HP Fax Machine, Color",Copiers,,,x
TEC-EPS-10002711,"Canon Wireless Fax, Color",Copiers,,,x
TEC-EPS-10002920,"HP Copy Machine, Laser",Copiers,,,x
TEC-EPS-10002958,"Canon Fax and Copier, High-Speed",Copiers,,,x
TEC-EPS-10003277,"Sharp Copy Machine, Color",Copiers,,,x
TEC-EPS-10003473,"HP Wireless Fax, Laser",Copiers,,,x
TEC-EPS-10003568,"Hewlett Ink, High-Speed",Copiers,,,x
TEC-EPS-10003962,"HP Wireless Fax, Digital",Copiers,,,x
TEC-EPS-10004111,"Canon Fax and Copier, Color",Copiers,,,x
TEC-EPS-10004171,"Hewlett Fax and Copier, Laser",Copiers,,,x
TEC-EPS-10004328,"Brother Ink, Laser",Copiers,,,x
TEC-EPS-10004558,"Brother Wireless Fax, Digital",Copiers,,,x
TEC-EPS-10004965,"Brother Fax and Copier, Laser",Copiers,,,x
TEC-HEW-10000365,"Hewlett Copy Machine, Color",Copiers,,,x
TEC-HEW-10000839,"HP Fax Machine, High-Speed",Copiers,,,x
TEC-HEW-10000930,"Hewlett Copy Machine, Laser",Copiers,,,x
TEC-HEW-10001056,"Hewlett Personal Copier, High-Speed",Copiers,,,x
TEC-HEW-10001074,"Brother Fax Machine, Color",Copiers,,,x
TEC-HEW-10001558,"Canon Wireless Fax, Laser",Copiers,,,x
TEC-HEW-10001710,"Sharp Fax and Copier, Laser",Copiers,,,x
TEC-HEW-10001908,"Brother Personal Copier, Laser",Copiers,,,x
TEC-HEW-10002302,"Sharp Fax and Copier, Color",Copiers,,,x
TEC-HEW-10002304,"Canon Fax Machine, Color",Copiers,,,x
TEC-HEW-10002435,"Sharp Personal Copier, Laser",Copiers,,,x
TEC-HEW-10002501,"Hewlett Wireless Fax, High-Speed",Copiers,,,x
TEC-HEW-10003260,"Canon Ink, High-Speed",Copiers,,,x
TEC-HEW-10003460,"Brother Ink, Color",Copiers,,,x
TEC-HEW-10003531,"Canon Personal Copier, Laser",Copiers,,,x
TEC-HEW-10003695,"Canon Personal Copier, Color",Copiers,,,x
TEC-HEW-10003829,"Brother Fax Machine, High-Speed",Copiers,,,x
TEC-HEW-10004172,"Hewlett Copy Machine, High-Speed",Copiers,,,x
TEC-HEW-10004522,"Hewlett Ink, High-Speed",Copiers,,,x
TEC-HEW-10004652,"Hewlett Copy Machine, Color",Copiers,,,x
TEC-HEW-10004690,"HP Wireless Fax, Laser",Copiers,,,x
TEC-HEW-10004833,"Sharp Copy Machine, Laser",Copiers,,,x
TEC-HEW-10004937,"Canon Copy Machine, Color",Copiers,,,x
TEC-HP -10000081,"HP Fax Machine, Laser",Copiers,,,x
TEC-HP -10000464,Hewlett Packard 310 Color Digital Copier,Copiers,,,x
TEC-HP -10001115,"Sharp Fax and Copier, Digital",Copiers,,,x
TEC-HP -10001426,"HP Fax Machine, Digital",Copiers,,,x
TEC-HP -10001574,"Canon Fax and Copier, Laser",Copiers,,,x
TEC-HP -10001577,"Hewlett Personal Copier, High-Speed",Copiers,,,x
TEC-HP -10001905,"Canon Personal Copier, Laser",Copiers,,,x
TEC-HP -10002095,"Sharp Fax and Copier, High-Speed",Copiers,,,x
TEC-HP -10002221,Canon Imageclass D680 Copier / Fax,Copiers,,,x
TEC-HP -10002307,"Hewlett Ink, Laser",Copiers,,,x
TEC-HP -10002603,"HP Personal Copier, Digital",Copiers,,,x
TEC-HP -10003248,"Brother Ink, Digital",Copiers,,,x
TEC-HP -10003345,"Canon Personal Copier, Digital",Copiers,,,x
TEC-HP -10003559,"Hewlett Personal Copier, Color",Copiers,,,x
TEC-HP -10003618,"Canon Wireless Fax, Laser",Copiers,,,x
TEC-HP -10003894,"HP Fax and Copier, Color",Copiers,,,x
TEC-HP -10004012,"HP Personal Copier, Digital",Copiers,,,x
TEC-HP -10004082,"HP Fax and Copier, Color",Copiers,,,x
TEC-HP -10004149,"Sharp Wireless Fax, High-Speed",Copiers,,,x
TEC-HP -10004451,"HP Personal Copier, Digital",Copiers,,,x
TEC-HP -10004590,"Brother Fax Machine, Color",Copiers,,,x
TEC-HP -10004801,"Canon Fax Machine, High-Speed",Copiers,,,x
TEC-HP -10004971,"Sharp Copy Machine, Color",Copiers,,,x
TEC-KON-10000005,"Brother Fax and Copier, Laser",Copiers,,,x
TEC-KON-10000091,"Sharp Fax Machine, Laser",Copiers,,,x
TEC-KON-10000302,"Canon Fax Machine, Digital",Copiers,,,x
TEC-KON-10000562,"Canon Ink, Color",Copiers,,,x
TEC-KON-10000837,"Sharp Personal Copier, Color",Copiers,,,x
TEC-KON-10001017,"Brother Fax and Copier, Digital",Copiers,,,x
TEC-KON-10001388,"Sharp Copy Machine, Laser",Copiers,,,x
TEC-KON-10001507,"Hewlett Wireless Fax, Laser",Copiers,,,x
TEC-KON-10001519,"Sharp Fax Machine, Digital",Copiers,,,x
TEC-KON-10001624,"HP Wireless Fax, Digital",Copiers,,,x
TEC-KON-10002034,"Canon Fax Machine, Digital",Copiers,,,x
TEC-KON-10002050,"HP Ink, Digital",Copiers,,,x
TEC-KON-10002052,"Sharp Fax and Copier, Laser",Copiers,,,x
TEC-KON-10002194,"Brother Copy Machine, Color",Copiers,,,x
TEC-KON-10002309,"HP Personal Copier, Laser",Copiers,,,x
TEC-KON-10002482,"Sharp Ink, Color",Copiers,,,x
TEC-KON-10003077,"Canon Ink, Digital",Copiers,,,x
TEC-KON-10003116,"Canon Personal Copier, High-Speed",Copiers,,,x
TEC-KON-10003211,"Hewlett Wireless Fax, High-Speed",Copiers,,,x
TEC-KON-10003726,"Hewlett Copy Machine, Color",Copiers,,,x
TEC-KON-10004519,"HP Personal Copier, Color",Copiers,,,x
TEC-KON-10004735,"Brother Personal Copier, High-Speed",Copiers,,,x
TEC-KON-10004774,Hewlett Packard LaserJet 3310 Copier,Copiers,,,x
TEC-LOG-10000368,"Canon Personal Copier, High-Speed",Copiers,,,x
TEC-LOG-10000546,"Brother Fax Machine, Digital",Copiers,,,x
TEC-LOG-10001123,"Sharp Copy Machine, Laser",Copiers,,,x
TEC-LOG-10001137,"Sharp Ink, High-Speed",Copiers,,,x
TEC-LOG-10001434,"Canon Ink, Digital",Copiers,,,x
TEC-LOG-10001482,"Canon Fax and Copier, Laser",Copiers,,,x
TEC-LOG-10001629,"HP Copy Machine, High-Speed",Copiers,,,x
TEC-LOG-10001750,"Hewlett Fax and Copier, Color",Copiers,,,x
TEC-LOG-10001871,"Hewlett Ink, Color",Copiers,,,x
TEC-LOG-10002018,"Brother Copy Machine, Laser",Copiers,,,x
TEC-LOG-10002218,Sharp 1540cs Digital Laser Copier,Copiers,,,x
TEC-LOG-10002262,"HP Ink, Digital",Copiers,,,x
TEC-LOG-10002431,"Hewlett Wireless Fax, Digital",Copiers,,,x
TEC-LOG-10002589,"Brother Copy Machine, Color",Copiers,,,x
TEC-LOG-10003079,"Brother Wireless Fax, Color",Copiers,,,x
TEC-LOG-10003254,"Brother Copy Machine, Color",Copiers,,,x
TEC-LOG-10003539,"Sharp Personal Copier, Digital",Copiers,,,x
TEC-LOG-10003634,"Sharp Copy Machine, Color",Copiers,,,x
TEC-LOG-10003651,"Canon Personal Copier, Digital",Copiers,,,x
TEC-LOG-10003896,"Sharp Fax Machine, High-Speed",Copiers,,,x
TEC-LOG-10003995,"Hewlett Wireless Fax, Digital",Copiers,,,x
TEC-LOG-10004405,"Sharp Personal Copier, Color",Copiers,,,x
TEC-LOG-10004419,"Brother Fax Machine, Digital",Copiers,,,x
TEC-LOG-10004917,"Brother Copy Machine, Laser",Copiers,,,x
TEC-MA-10000002,"Brother Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000003,"Canon Ink, High-Speed",Copiers,,,x
TEC-MA-10000010,"HP Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000029,"Brother Copy Machine, Color",Copiers,,,x
TEC-MA-10000045,"Sharp Copy Machine, Color",Copiers,,,x
TEC-MA-10000087,"Canon Personal Copier, Color",Copiers,,,x
TEC-MA-10000110,"Canon Fax Machine, Digital",Copiers,,,x
TEC-MA-10000112,Canon PC940 Copier,Copiers,,,x
TEC-MA-10000122,"Sharp Wireless Fax, Laser",Copiers,,,x
TEC-MA-10000124,"HP Fax and Copier, Laser",Copiers,,,x
TEC-MA-10000154,"Sharp Personal Copier, High-Speed",Copiers,,,x
TEC-MA-10000161,"Brother Ink, Digital",Copiers,,,x
TEC-MA-10000170,"Sharp Wireless Fax, Digital",Copiers,,,x
TEC-MA-10000172,"Sharp Personal Copier, Color",Copiers,,,x
TEC-MA-10000199,"Sharp Personal Copier, Laser",Copiers,,,x
TEC-MA-10000232,"Sharp Wireless Fax, High-Speed",Copiers,,,x
TEC-MA-10000240,"Hewlett Fax and Copier, Laser",Copiers,,,x
TEC-MA-10000258,"Hewlett Fax and Copier, Digital",Copiers,,,x
TEC-MA-10000261,"Brother Ink, High-Speed",Copiers,,,x
TEC-MA-10000317,"Brother Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000327,"HP Wireless Fax, Color",Copiers,,,x
TEC-MA-10000331,"Sharp Copy Machine, High-Speed",Copiers,,,x
TEC-MA-10000334,"Sharp Wireless Fax, Color",Copiers,,,x
TEC-MA-10000345,"Brother Fax Machine, Color",Copiers,,,x
TEC-MA-10000354,"Hewlett Wireless Fax, Laser",Copiers,,,x
TEC-MA-10000366,"HP Fax Machine, High-Speed",Copiers,,,x
TEC-MA-10000374,"Brother Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000379,Canon PC-428 Personal Copier,Copiers,,,x
TEC-MA-10000418,"Hewlett Personal Copier, Digital",Copiers,,,x
TEC-MA-10000423,"Brother Wireless Fax, Laser",Copiers,,,x
TEC-MA-10000429,"Canon Personal Copier, Color",Copiers,,,x
TEC-MA-10000433,"Sharp Ink, High-Speed",Copiers,,,x
TEC-MA-10000461,"Hewlett Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000473,"Brother Wireless Fax, High-Speed",Copiers,,,x
TEC-MA-10000488,"Canon Wireless Fax, High-Speed",Copiers,,,x
TEC-MA-10000555,"Brother Fax Machine, Digital",Copiers,,,x
TEC-MA-10000559,"Hewlett Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000560,"Canon Wireless Fax, Digital",Copiers,,,x
TEC-MA-10000572,"Hewlett Ink, Digital",Copiers,,,x
TEC-MA-10000597,"Sharp Copy Machine, Color",Copiers,,,x
TEC-MA-10000605,"Brother Personal Copier, Digital",Copiers,,,x
TEC-MA-10000606,"Sharp Fax Machine, Color",Copiers,,,x
TEC-MA-10000684,"Hewlett Copy Machine, Laser",Copiers,,,x
TEC-MA-10000686,"HP Fax Machine, High-Speed",Copiers,,,x
TEC-MA-10000687,"HP Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000697,"Brother Personal Copier, Laser",Copiers,,,x
TEC-MA-10000711,Hewlett Packard 610 Color Digital Copier / Printer,Copiers,,,x
TEC-MA-10000742,"Brother Personal Copier, Color",Copiers,,,x
TEC-MA-10000752,"Brother Personal Copier, Color",Copiers,,,x
TEC-MA-10000753,"Canon Ink, Digital",Copiers,,,x
TEC-MA-10000755,"Sharp Fax Machine, Digital",Copiers,,,x
TEC-MA-10000765,"Hewlett Fax Machine, Digital",Copiers,,,x
TEC-MA-10000768,"Canon Fax and Copier, Digital",Copiers,,,x
TEC-MA-10000772,"Canon Fax Machine, Laser",Copiers,,,x
TEC-MA-10000776,"HP Copy Machine, Laser",Copiers,,,x
TEC-MA-10000811,"Hewlett Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10000822,"Sharp Ink, Color",Copiers,,,x
TEC-MA-10000843,"HP Ink, Laser",Copiers,,,x
TEC-MA-10000858,"Canon Copy Machine, High-Speed",Copiers,,,x
TEC-MA-10000864,"Brother Fax and Copier, Color",Copiers,,,x
TEC-MA-10000868,"Sharp Ink, Laser",Copiers,,,x
TEC-MA-10000875,"Brother Ink, Color",Copiers,,,x
TEC-MA-10000888,"Sharp Fax Machine, Laser",Copiers,,,x
TEC-MA-10000904,"Brother Copy Machine, Color",Copiers,,,x
TEC-MA-10000946,"Hewlett Copy Machine, Color",Copiers,,,x
TEC-MA-10000964,Canon PC1080F Personal Copier,Copiers,,,x
TEC-MA-10000982,"Brother Personal Copier, Laser",Copiers,,,x
TEC-MA-10000984,"Brother Copy Machine, Color",Copiers,,,x
TEC-MA-10001009,"Canon Copy Machine, Color",Copiers,,,x
TEC-MA-10001015,"Canon Wireless Fax, Digital",Copiers,,,x
TEC-MA-10001016,"Hewlett Fax Machine, Laser",Copiers,,,x
TEC-MA-10001031,"Canon Copy Machine, Digital",Copiers,,,x
TEC-MA-10001047,"Canon Fax and Copier, High-Speed",Copiers,,,x
TEC-MA-10001080,"Brother Personal Copier, High-Speed",Copiers,,,x
TEC-MA-10001098,"HP Fax Machine, Color",Copiers,,,x
TEC-MA-10001127,"Canon Personal Copier, High-Speed",Copiers,,,x
TEC-MA-10001128,"Canon Copy Machine, Laser",Copiers,,,x
TEC-MA-10001139,"Canon Fax and Copier, Laser",Copiers,,,x
TEC-MA-10001142,"HP Copy Machine, Color",Copiers,,,x
TEC-MA-10001148,"Brother Personal Copier, High-Speed",Copiers,,,x
TEC-MA-10001187,"Sharp Personal Copier, Laser",Copiers,,,x
TEC-MA-10001197,"Hewlett Personal Copier, Color",Copiers,,,x
TEC-MA-10001210,"Brother Copy Machine, Laser",Copiers,,,x
